ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5150242,1,0,0,1,0,0,0,0,1,1,180000.0,27.359904720836200,0.517464424320828,Working,Incomplete higher,Single / not married,House / apartment,Drivers,0
5150251,1,0,1,0,0,0,0,2,4,7,99000.0,31.359986858046400,6.012443787346760,Working,Incomplete higher,Married,House / apartment,Laborers,0
5150283,0,1,1,0,0,0,0,0,1,53,81000.0,49.46576589526140,1.0979007098023900,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5150284,0,0,1,0,0,0,1,0,1,16,132750.0,55.78485526739080,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5150304,0,1,1,0,0,0,1,0,2,50,76500.0,57.83554761562520,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5150318,0,1,1,0,0,0,0,0,1,24,225000.0,26.53031889771860,3.2663230593372900,Commercial associate,Higher education,Single / not married,With parents,Core staff,0
5150330,1,0,1,0,0,0,0,0,2,5,153000.0,33.3285419960711,0.8460132651594490,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5150338,0,1,0,0,0,0,0,0,2,23,180000.0,31.179284995585100,3.6003477141898900,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5150388,0,1,1,0,0,0,0,1,3,17,315000.0,44.06661327748000,21.845760008761300,Commercial associate,Secondary / secondary special,Married,Municipal apartment,Medicine staff,0
5150400,1,1,1,1,1,0,0,2,4,58,157500.0,39.18492508401950,12.265823391308500,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5150410,0,0,1,0,0,0,1,0,1,38,67500.0,60.55155136655780,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5150428,1,1,1,1,0,0,0,0,1,13,112500.0,27.034093787004500,4.517546561531040,Working,Secondary / secondary special,Single / not married,House / apartment,Medicine staff,0
5150451,0,0,1,0,0,0,0,1,3,4,135000.0,44.63336002792670,24.350944920155800,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5150459,0,1,1,0,0,0,0,1,3,51,112500.0,38.971368337474400,0.8460132651594490,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5150467,0,0,1,0,0,0,0,0,2,52,180000.0,48.496546814787400,6.683231004058950,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5150479,0,0,0,0,0,0,0,0,2,8,90000.0,33.988377584755300,0.350452096894529,Working,Higher education,Married,With parents,Other,0
5008827,1,1,1,0,0,0,1,0,2,37,180000.0,51.395990335188300,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
5009753,0,1,0,1,1,0,0,0,2,36,315000.0,37.117805293743200,1.6044135060952700,Pensioner,Higher education,Married,House / apartment,Other,1
5009894,0,0,0,0,0,0,1,0,2,19,180000.0,60.60083369268360,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010838,0,0,1,0,1,0,1,0,2,40,180000.0,59.27021088728720,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
5010839,0,0,1,0,1,0,1,0,2,35,180000.0,59.27021088728720,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5010868,1,1,1,0,1,1,0,1,3,16,450000.0,49.75598403800220,1.8563009507382100,Pensioner,Secondary / secondary special,Married,House / apartment,Core staff,1
5010869,1,1,1,0,1,1,0,1,1,16,450000.0,49.75598403800220,1.8563009507382100,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Core staff,1
5021303,1,0,0,0,0,1,0,1,3,14,472500.0,24.386537711246600,2.4997090973805100,Pensioner,Higher education,Married,With parents,Other,1
5021314,1,0,1,0,0,0,0,0,2,34,270000.0,46.259676790077800,0.6790009377331500,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5021998,1,0,1,0,0,1,0,0,2,14,90000.0,51.64513987282420,4.501119119489110,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5022053,1,0,0,0,0,0,0,0,1,14,202500.0,35.07532666652980,11.846923619239300,Working,Higher education,Single / not married,House / apartment,Other,1
5022313,0,0,0,0,1,0,0,2,4,15,112500.0,34.483938753020300,13.415744334243700,Commercial associate,Secondary / secondary special,Married,House / apartment,High skill tech staff,1
5023641,1,1,0,0,0,0,0,2,1,30,225000.0,40.45531393526220,6.056250299458580,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5023738,0,0,1,1,1,0,0,0,2,38,90000.0,51.95178545760690,2.0561681622483700,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,1
5023781,1,0,1,0,0,0,0,0,2,46,157500.0,48.73474472439540,2.973367009589520,Commercial associate,Higher education,Civil marriage,House / apartment,Accountants,1
5023963,1,0,1,0,0,0,0,3,5,47,90000.0,34.71939875562130,4.591470050719730,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5024063,1,0,0,0,0,0,0,3,5,35,135000.0,30.062218936733800,7.920764971217750,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
5024069,1,1,1,0,1,0,0,0,2,11,292500.0,26.793157970389500,7.006304030883590,Commercial associate,Secondary / secondary special,Single / not married,With parents,Laborers,1
5028775,0,0,1,0,0,1,1,0,2,13,247500.0,63.70288233160160,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5028776,0,0,1,0,0,0,1,0,2,32,247500.0,63.70288233160160,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5029028,0,0,1,0,0,0,0,0,2,15,90000.0,32.926069666043800,13.059816423335200,Working,Lower secondary,Single / not married,Rented apartment,Cleaning staff,1
5029311,0,0,1,0,1,1,1,0,2,12,112500.0,59.894453684880600,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5029718,1,1,1,0,0,0,0,1,3,11,265500.0,30.111501262859600,6.883098215569110,Working,Higher education,Married,With parents,Accountants,1
5035868,0,0,1,0,0,0,0,0,2,40,99000.0,48.14335681088590,1.10063861680938,State servant,Secondary / secondary special,Single / not married,House / apartment,Core staff,1
5036469,1,1,0,0,0,0,0,0,2,30,112500.0,55.669863173097300,4.232804232804230,State servant,Secondary / secondary special,Single / not married,House / apartment,Drivers,1
5036590,1,1,1,0,0,0,0,0,2,13,292500.0,57.646632032143000,2.212228861646710,Working,Higher education,Married,House / apartment,Drivers,1
5041073,0,0,1,0,0,0,0,0,2,47,67500.0,49.77241148004410,0.5147265173138390,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5042268,1,0,1,0,0,0,0,0,2,31,270000.0,35.494226438599000,6.425867745402030,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1
5045457,1,1,0,0,0,0,0,2,1,35,180000.0,39.568232064997900,11.633366872694200,Commercial associate,Secondary / secondary special,Married,House / apartment,Drivers,1
5045495,0,0,0,0,0,0,0,1,3,11,72000.0,34.284071541510100,1.04588047666961,Working,Higher education,Married,House / apartment,High skill tech staff,1
5045929,1,0,0,0,0,0,0,0,1,30,247500.0,41.16990766408620,6.045298671430630,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5046324,0,0,1,0,1,0,0,1,3,40,157500.0,42.34446977008430,6.212310998856920,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers,1
5046328,0,0,1,0,1,0,0,1,3,12,157500.0,42.34446977008430,6.212310998856920,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Low-skill Laborers,1
5048300,1,1,0,0,0,0,0,1,3,24,180000.0,30.366126614509500,3.1787100351136600,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,1
5048379,1,0,0,0,0,0,1,0,1,25,108000.0,60.73225322901910,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5052726,0,0,0,0,0,0,0,1,2,48,180000.0,29.40512125505660,3.553803295071080,Working,Secondary / secondary special,Single / not married,Municipal apartment,Laborers,1
5053148,0,0,1,0,0,0,0,1,1,37,126000.0,33.238191064840500,2.1328295584440500,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5053361,0,0,1,0,0,0,0,0,2,16,171000.0,55.04014456149000,7.384135197848010,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,1
5053701,0,0,0,0,0,0,0,0,2,29,193500.0,48.95377728495450,26.990287274892700,Working,Secondary / secondary special,Single / not married,Municipal apartment,Cooking staff,1
5053774,1,0,1,0,0,0,0,1,3,11,135000.0,36.79199435991160,10.07275987871070,Working,Higher education,Married,House / apartment,Other,1
5054068,1,0,0,0,0,0,0,1,1,25,157500.0,44.96738468277930,3.991868416189240,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5054386,1,1,0,1,1,0,0,0,1,41,292500.0,38.46759344818850,10.075497785717700,Pensioner,Higher education,Single / not married,House / apartment,Laborers,1
5054525,0,0,0,0,0,0,0,2,4,9,180000.0,45.4793732930861,22.91354374148680,Working,Secondary / secondary special,Single / not married,House / apartment,Other,1
5054649,1,1,1,0,0,0,0,1,3,16,135000.0,51.00994544720290,17.41035065743990,Working,Higher education,Married,House / apartment,Managers,1
5054650,1,1,1,0,0,0,0,1,3,10,135000.0,51.00994544720290,17.41035065743990,Working,Higher education,Single / not married,House / apartment,Managers,1
5058332,0,0,0,0,0,0,1,0,2,13,67500.0,56.75681225487180,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5058350,1,0,1,0,0,0,1,0,1,37,99000.0,67.38262934899420,0.0,Pensioner,Higher education,Separated,House / apartment,Other,1
5061132,1,0,1,0,1,0,0,0,2,46,135000.0,52.329616624571300,7.709946131679640,State servant,Higher education,Married,House / apartment,Core staff,1
5062136,1,0,0,0,0,0,0,1,2,48,180000.0,35.447682019480200,0.37509325995742600,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5066710,0,0,0,0,0,0,1,0,1,42,247500.0,67.1088386482953,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5068389,0,1,1,0,1,0,0,1,2,37,270000.0,38.47306926220250,0.38330698097839100,Working,Higher education,Separated,House / apartment,Sales staff,1
5068456,0,1,0,0,0,0,0,0,2,13,135000.0,37.183515061910900,7.052848450002400,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,1
5069218,0,1,1,1,0,0,0,0,2,46,256500.0,30.69193754834120,4.720151680048190,Commercial associate,Higher education,Single / not married,House / apartment,Accountants,1
5069307,1,0,1,0,0,0,0,0,2,18,157500.0,42.82086558930030,3.635940505280740,Working,Secondary / secondary special,Married,House / apartment,Core staff,1
5069377,1,1,0,1,0,0,0,2,4,41,337500.0,32.33468175253430,4.5504014456149,Working,Higher education,Single / not married,House / apartment,Other,1
5079166,1,1,0,0,0,0,0,0,2,42,202500.0,37.564084135882300,3.8166423677419800,Working,Secondary / secondary special,Married,With parents,Laborers,1
5089433,0,1,0,1,0,0,0,2,4,10,67500.0,31.08072034333350,3.1759721281066700,Working,Secondary / secondary special,Married,Municipal apartment,Sales staff,1
5089953,1,0,1,0,0,0,0,1,1,39,126000.0,34.92200387413840,5.763294249710810,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,1
5090409,1,0,0,1,1,0,0,0,1,17,90000.0,54.80468455888900,9.590888245480740,Working,Secondary / secondary special,Widow,Municipal apartment,Sales staff,1
5090515,1,1,1,0,1,0,1,0,1,29,225000.0,53.58631594077910,0.0,Pensioner,Higher education,Separated,House / apartment,Other,1
5091281,1,0,1,0,0,0,0,0,2,10,202500.0,37.35874111035820,14.713512255556200,Working,Secondary / secondary special,Married,House / apartment,Laborers,1
5092090,0,0,1,0,0,0,0,0,2,2,67500.0,40.219853932661200,1.3799051315222100,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,1
5092394,1,1,1,1,0,0,0,1,3,19,157500.0,30.25387242722300,1.2128928040959100,Pensioner,Secondary / secondary special,Married,House / apartment,Drivers,1
5092479,1,0,0,0,0,0,0,1,3,44,85500.0,41.106935802925500,18.798469509983100,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,1
5096069,0,1,0,1,0,0,0,0,2,46,180000.0,40.912544405429300,4.517546561531040,Working,Higher education,Married,House / apartment,Core staff,1
5097065,0,0,1,0,0,0,0,0,2,34,121500.0,51.94083382957900,22.344059084033200,Working,Secondary / secondary special,Married,House / apartment,Managers,1
5097145,1,1,0,0,1,0,0,1,3,33,405000.0,40.3567492830106,3.92615864802152,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,1
5100111,1,1,0,0,0,0,1,0,2,43,135000.0,28.03342984455530,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5100118,0,1,1,0,1,0,0,0,2,20,112500.0,55.721883406230100,1.8426114157032700,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5100282,1,0,0,0,1,0,1,0,1,11,81000.0,65.4414532810393,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5100430,1,1,0,0,0,0,0,0,1,22,180000.0,44.655263283982600,1.678336995283960,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,1
5105045,1,0,1,0,0,0,1,0,1,45,225000.0,62.80484883330940,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5105056,1,1,0,0,1,1,0,0,1,41,225000.0,31.562591976563500,1.6591716462350400,Commercial associate,Higher education,Single / not married,Municipal apartment,High skill tech staff,1
5105325,1,0,1,0,1,0,1,0,2,9,76500.0,60.050514384278900,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5105649,1,1,1,0,0,0,0,0,2,34,202500.0,48.14609471789290,8.260265440084330,Working,Higher education,Single / not married,House / apartment,Drivers,1
5105689,1,0,1,0,0,0,1,0,2,18,90000.0,56.57337248540350,0.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,Other,1
5105737,1,0,1,0,0,0,0,3,5,6,292500.0,33.86243386243390,1.8398735086962800,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
5105738,0,0,0,0,0,0,0,3,5,17,292500.0,33.86243386243390,1.8398735086962800,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
5105739,0,0,1,0,0,0,0,3,5,21,292500.0,33.86243386243390,1.8398735086962800,Pensioner,Secondary / secondary special,Married,House / apartment,Core staff,1
5105801,0,0,0,0,1,0,0,0,2,38,112500.0,53.11265802857010,15.830578314407600,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,1
5111082,0,1,1,0,1,0,1,0,2,42,162000.0,57.10726435176630,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
5111144,1,0,0,0,0,0,0,0,2,43,135000.0,41.35334743355440,4.651704004873480,Working,Secondary / secondary special,Civil marriage,With parents,Laborers,1
5113944,0,1,0,0,1,0,1,0,2,43,135000.0,63.85894303100000,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5114216,1,1,0,1,0,0,0,2,4,44,225000.0,38.70305345078960,7.195219614365800,Working,Secondary / secondary special,Single / not married,House / apartment,Managers,1
5115455,0,1,1,0,1,0,0,0,2,25,270000.0,48.82509565562610,1.6975023443328700,Pensioner,Higher education,Married,House / apartment,Accountants,1
5115611,0,0,1,0,0,0,0,0,2,4,202500.0,39.7626234624941,9.363641963900700,Working,Secondary / secondary special,Single / not married,House / apartment,Core staff,1
5116530,0,0,0,0,0,0,1,0,2,15,90000.0,58.67882297377770,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
5116547,0,0,0,0,0,0,1,0,2,7,135000.0,58.35027413293910,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5116548,0,0,0,0,0,0,1,0,2,29,135000.0,58.35027413293910,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,1
5116549,0,0,1,0,0,0,1,0,2,27,135000.0,58.35027413293910,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5116550,1,0,1,0,0,0,1,0,2,23,135000.0,58.35027413293910,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5116581,0,0,0,0,0,0,0,0,2,47,157500.0,49.91752055141450,0.7584002409358170,Working,Secondary / secondary special,Married,House / apartment,Managers,1
5116906,1,1,1,0,0,0,0,0,2,14,211500.0,41.19728673415610,20.679411623784200,Pensioner,Secondary / secondary special,Married,House / apartment,Core staff,1
5117134,1,0,1,0,0,0,0,0,1,47,270000.0,28.446853802610600,2.179373977562850,Working,Higher education,Single / not married,House / apartment,Sales staff,1
5118280,0,0,0,0,0,0,1,0,2,48,112500.0,58.489907390295500,0.0,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,Other,1
